"method","distribution","seed","N","n1","n2","delta","sd","g1","g2","h","null","power0.01","l_CI","u_CI","power0.05","l_CI","u_CI","power0.10","l_CI","u_CI"
"Bayes_TTest_VarUnequal","ghEqual",18322741,1000,10,100,0.5,3,1,3,0,0,0.149,0.119992936015101,0.178007063984899,0.264,0.236678977940055,0.291321022059945,0.338,0.31339330721328,0.36260669278672
"Bayes_TTest_VarUnequal","ghEqual",125074,1000,10,100,0.5,3,-1,1,0,0,0.168,0.137544750433201,0.198455249566799,0.535,0.504085698455246,0.565914301544754,0.723,0.69972043100109,0.74627956899891
"Bayes_TTest_VarUnequal","ghEqual",90273,1000,10,100,0.5,3,-3,3,0,0,0.666,0.627580102075305,0.704419897924695,0.973,0.962953972247699,0.983046027752301,0.997,0.994155053467111,0.999844946532889
"Bayes_TTest_VarUnequal","ghEqual",2628377,1000,10,100,0.5,3,-1,3,0,0,0.448,0.407490731163152,0.488509268836848,0.842,0.819393118357456,0.864606881642544,0.947,0.935345897684721,0.958654102315279
"Bayes_TTest_VarUnequal","ghEqual",3086097,1000,10,100,0.5,3,1,-3,0,0,0.088,0.0649227202934141,0.111077279706586,0.393,0.362727611233997,0.423272388766003,0.612,0.586651195838857,0.637348804161143
"Bayes_TTest_VarUnequal","ghEqual",118115,1000,10,100,1,3,1,1,0,0,0.124,0.0971521968827243,0.150847803117276,0.235,0.208720280823418,0.261279719176582,0.308,0.283984352092854,0.332015647907146
"Bayes_TTest_VarUnequal","ghEqual",1067907,1000,10,100,1,3,3,3,0,0,0.133,0.105338149621979,0.160661850378021,0.238,0.211604977560154,0.264395022439846,0.313,0.288877826346388,0.337122173653612
"Bayes_TTest_VarUnequal","ghEqual",35666799,1000,10,100,1,3,1,3,0,0,0.232,0.197614886584802,0.266385113415198,0.403,0.372598447644898,0.433401552355102,0.506,0.479992139013368,0.532007860986632
"Bayes_TTest_VarUnequal","ghEqual",191177246,1000,10,100,1,3,-1,1,0,0,0.344,0.305303026536123,0.382696973463877,0.79,0.764754773916639,0.815245226083361,0.916,0.901570433561607,0.930429566438393
"Bayes_TTest_VarUnequal","ghEqual",194368,1000,10,100,1,3,-3,3,0,0,0.869,0.841515275077527,0.896484724922473,0.998,0.995230914663648,1.00076908533635,0.999,0.997355822705728,1.00064417729427
"Bayes_TTest_VarUnequal","ghEqual",19285,1000,10,100,1,3,-1,3,0,0,0.655,0.616276370500688,0.693723629499312,0.951,0.937620361798614,0.964379638201386,0.991,0.986087257692999,0.995912742307001
"Bayes_TTest_VarUnequal","ghEqual",25838,1000,10,100,1,3,1,-3,0,0,0.03,0.0161039184803773,0.0438960815196227,0.179,0.15523957714181,0.20276042285819,0.332,0.30750242051957,0.35649757948043
"Bayes_TTest_VarUnequal","ghEqual",11944094,1000,10,100,1.5,3,1,1,0,0,0.21,0.176820560004726,0.243179439995274,0.361,0.331231284098907,0.390768715901093,0.463,0.437061578656846,0.488938421343154
"Bayes_TTest_VarUnequal","ghEqual",327919,1000,10,100,1.5,3,3,3,0,0,0.209,0.175878709980679,0.242121290019321,0.343,0.313577076936511,0.372422923063489,0.432,0.40623192691721,0.45776807308279
"Bayes_TTest_VarUnequal","ghEqual",118611,1000,10,100,1.5,3,1,3,0,0,0.317,0.279095930330161,0.354904069669839,0.521,0.490037024458234,0.551962975541766,0.629,0.603870827948876,0.654129172051124
"Bayes_TTest_VarUnequal","ghEqual",173868351,1000,10,100,1.5,3,-1,1,0,0,0.605,0.565178089327608,0.644821910672392,0.933,0.91750347595104,0.94849652404896,0.988,0.982335846718176,0.993664153281824
"Bayes_TTest_VarUnequal","ghEqual",428925,1000,10,100,1.5,3,-3,3,0,0,0.95,0.932246145207308,0.967753854792692,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",1104492,1000,10,100,1.5,3,-1,3,0,0,0.86,0.831734341854469,0.888265658145531,0.997,0.993610276471451,1.00038972352855,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",18538003,1000,10,100,1.5,3,1,-3,0,0,0.013,0.00377266875765262,0.0222273312423474,0.074,0.0577752720084434,0.0902247279915566,0.172,0.152368870220998,0.191631129779001
"Bayes_TTest_VarUnequal","ghEqual",3938758,1000,10,100,2,3,1,1,0,0,0.325,0.28684605708449,0.36315394291551,0.501,0.470009740911054,0.531990259088946,0.606,0.580581476181729,0.631418523818271
"Bayes_TTest_VarUnequal","ghEqual",2728016,1000,10,100,2,3,3,3,0,0,0.279,0.242464454781898,0.315535545218102,0.475,0.444048441073187,0.505951558926813,0.576,0.550292486514639,0.601707513485361
"Bayes_TTest_VarUnequal","ghEqual",817154,1000,10,100,2,3,1,3,0,0,0.418,0.377821335983186,0.458178664016814,0.638,0.608213416281822,0.667786583718178,0.727,0.703825283437008,0.750174716562992
"Bayes_TTest_VarUnequal","ghEqual",19378,1000,10,100,2,3,-1,1,0,0,0.796,0.76317403695268,0.82882596304732,0.986,0.978717868004492,0.993282131995508,0.999,0.997355822705728,1.00064417729427
"Bayes_TTest_VarUnequal","ghEqual",5390682,1000,10,100,2,3,-3,3,0,0,0.987,0.977772668757653,0.996227331242347,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",27398874,1000,10,100,2,3,-1,3,0,0,0.952,0.934586544854739,0.96941345514526,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",109170512,1000,10,100,2,3,1,-3,0,0,0.018,0.00716976562691277,0.0288302343730872,0.065,0.0497201688491005,0.0802798311508995,0.099,0.0834637609449713,0.114536239055029
"Bayes_TTest_VarUnequal","ghEqual",22747999,1000,10,100,2.5,3,1,1,0,0,0.396,0.356160679639532,0.435839320360468,0.589,0.558504579255239,0.619495420744761,0.691,0.666962784021959,0.715037215978041
"Bayes_TTest_VarUnequal","ghEqual",1840319,1000,10,100,2.5,3,3,3,0,0,0.356,0.316995582957003,0.395004417042997,0.557,0.526211712590662,0.587788287409338,0.664,0.639429183945176,0.688570816054824
"Bayes_TTest_VarUnequal","ghEqual",1460866,1000,10,100,2.5,3,1,3,0,0,0.549,0.508465921722284,0.589534078277716,0.741,0.713847172699698,0.768152827300302,0.835,0.815691385487949,0.854308614512051
"Bayes_TTest_VarUnequal","ghEqual",111956,1000,10,100,2.5,3,-1,1,0,0,0.939,0.919504087261582,0.958495912738418,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",336311072,1000,10,100,2.5,3,-3,3,0,0,0.998,0.994360630700794,1.00163936929921,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",20207932,1000,10,100,2.5,3,-1,3,0,0,0.969,0.954881498830825,0.983118501169175,1,1,1,1,1,1
"Bayes_TTest_VarUnequal","ghEqual",966398,1000,10,100,2.5,3,1,-3,0,0,0.023,0.0107888361530934,0.0352111638469066,0.063,0.0479409997144565,0.0780590002855435,0.113,0.0965310112097008,0.129468988790299
